timestamp,pixel_x,pixel_y,world_x_m,world_y_m,elapsed_time
1783179888.6684103,1304,580,1.0675741993582224,0.08835017875758266,31.23770260810852
1783179888.7301571,1305,581,1.0685314940967736,0.09072044344174078,31.29944944381714
1783179888.8050659,1304,581,1.0669997186803917,0.09281685632638147,31.37435817718506
1783179888.8822298,1304,583,1.0669787823731252,0.09671850445337063,31.4515221118927
1783179888.941285,1304,585,1.0655560177323937,0.10178393443201393,31.51057720184326
1783179889.024305,1304,585,1.0655560177323937,0.10178393443201393,31.593597412109375
1783179889.0976887,1304,585,1.0655532998224182,0.10180314522274382,31.666980981826782
1783179889.165859,1304,584,1.0656441657999223,0.10073678006541453,31.735151290893555
1783179889.2280126,1304,584,1.065642671764879,0.10073793501508363,31.79730486869812
1783179889.3072672,1304,584,1.0664677420339512,0.10143400876672636,31.876559495925903
1783179889.3849902,1304,584,1.0664677420339512,0.10143400876672636,31.954282522201538
1783179889.4553943,1304,584,1.0662234893138756,0.10116371620816332,32.02468657493591
1783179889.522137,1304,584,1.0660390313258747,0.10060964927447505,32.091429233551025
1783179889.600459,1304,584,1.0660390313258747,0.10060964927447505,32.16975140571594
1783179889.6760385,1304,584,1.0660865310785337,0.10121701473751511,32.245330810546875
1783179889.7433696,1304,584,1.066038823251548,0.10116016024157394,32.31266188621521
1783179889.8181245,1304,584,1.0656671148896253,0.10105354609456428,32.38741683959961
1783179889.8959458,1304,584,1.0657398089907693,0.10100241224433787,32.465238094329834
1783179889.9744625,1304,584,1.0657398089907693,0.10100241224433787,32.5437548160553
1783179890.0480497,1304,584,1.0659001238834638,0.1010791122804287,32.61734199523926
1783179890.1100059,1304,584,1.0659001238834638,0.1010791122804287,32.67929816246033
1783179890.1717339,1304,584,1.0658501421991644,0.10103840526310089,32.741026163101196
1783179890.2379653,1304,585,1.0661183458230377,0.10166857871046736,32.807257652282715
1783179890.3030796,1304,587,1.0661282852740874,0.10848179713884018,32.87237191200256
1783179890.3702824,1304,588,1.0667472493532424,0.1110488795046744,32.93957471847534
1783179890.4373393,1304,589,1.0669721187971712,0.11349622580482473,33.00663161277771
1783179890.4993672,1304,591,1.0669071156743979,0.11910969362610282,33.06865954399109
1783179890.560561,1304,591,1.0657012790957836,0.12055560477868561,33.12985324859619
1783179890.6253366,1304,592,1.0653484612631767,0.12336515942191027,33.194628953933716
1783179890.6998181,1304,593,1.0672733610699439,0.12561833312262063,33.269110441207886
1783179890.7724843,1304,595,1.0675220216582604,0.13019924789377332,33.341776609420776
1783179890.850735,1305,595,1.0699490093172423,0.1320613198012391,33.42002725601196
1783179890.927466,1304,597,1.0677141674428252,0.13663587766642468,33.496758222579956
1783179891.0010774,1305,599,1.0678980276552446,0.14167819504532167,33.570369720458984
1783179891.0656974,1305,600,1.0679688003733399,0.14500862792152686,33.634989738464355
1783179891.14085,1304,601,1.067530228399339,0.14675288487363092,33.710142374038696
1783179891.2162416,1305,601,1.0684547738037753,0.14809817953248114,33.7855339050293
1783179891.2789707,1305,603,1.0689930480184657,0.1519555837711463,33.84826302528381
1783179891.3419719,1305,604,1.0698440324119862,0.15659866583688153,33.911264181137085
1783179891.415897,1305,604,1.0698440324119862,0.15659866583688153,33.98518919944763
1783179891.4858701,1305,606,1.0697428710698833,0.16152876827562265,34.05516242980957
1783179891.5584676,1305,607,1.0691860036728298,0.16291268492110825,34.12775993347168
1783179891.6339648,1305,608,1.070175014826758,0.16688031656193975,34.20325708389282
1783179891.7063148,1305,609,1.0705317234455882,0.17101665450420783,34.275607109069824
